review_id,order_id,customer_id,product_id,rating
REV026657,ORD010064,CUST04612,PROD0280,2
REV026658,ORD015446,CUST06617,PROD0225,3
REV026659,ORD032035,CUST04073,PROD0031,5
REV026660,ORD008044,CUST04802,PROD0408,4
REV026661,ORD039356,CUST06727,PROD0404,5
REV026662,ORD042495,CUST07847,PROD0371,4
REV026663,ORD027774,CUST06026,PROD0236,5
REV026664,ORD041377,CUST02505,PROD0244,4
REV026665,ORD044188,CUST03853,PROD0008,5
REV026666,ORD043719,CUST08880,PROD0287,5
REV026667,ORD007170,CUST04942,PROD0032,4
REV026668,ORD036784,CUST07022,PROD0138,4
REV026669,ORD020858,CUST04188,PROD0131,4
REV026670,ORD013029,CUST06026,PROD0335,1
REV026671,ORD047077,CUST09191,PROD0283,4
REV026672,ORD016922,CUST08977,PROD0374,3
REV026673,ORD000659,CUST03263,PROD0201,5
REV026674,ORD003546,CUST01229,PROD0054,3
REV026675,ORD011453,CUST00136,PROD0097,1
REV026676,ORD032827,CUST01979,PROD0440,5
REV026677,ORD036643,CUST05142,PROD0194,4
REV026678,ORD038823,CUST01044,PROD0069,5
REV026679,ORD031803,CUST04176,PROD0186,4
REV026680,ORD013096,CUST07487,PROD0328,3
REV026681,ORD033032,CUST01304,PROD0452,5
REV026682,ORD022539,CUST08932,PROD0342,4
REV026683,ORD008905,CUST00445,PROD0293,4
REV026684,ORD044900,CUST09958,PROD0234,3
REV026685,ORD041993,CUST03070,PROD0440,1
REV026686,ORD033544,CUST08864,PROD0439,2
REV026687,ORD010184,CUST08898,PROD0021,4
REV026688,ORD021371,CUST06177,PROD0351,4
REV026689,ORD010399,CUST02958,PROD0207,5
REV026690,ORD033733,CUST05336,PROD0266,5
REV026691,ORD015195,CUST08268,PROD0291,3
REV026692,ORD005711,CUST00961,PROD0049,4
REV026693,ORD038441,CUST00813,PROD0153,4
REV026694,ORD029542,CUST08782,PROD0215,5
REV026695,ORD005055,CUST04431,PROD0459,5
REV026696,ORD049094,CUST05163,PROD0305,5
REV026697,ORD009341,CUST05644,PROD0109,5
REV026698,ORD026124,CUST00718,PROD0393,4
REV026699,ORD003537,CUST01589,PROD0189,5
REV026700,ORD047442,CUST06317,PROD0101,2
REV026701,ORD020570,CUST03999,PROD0337,3
REV026702,ORD049848,CUST03792,PROD0138,1
REV026703,ORD020173,CUST09136,PROD0258,5
REV026704,ORD023411,CUST05793,PROD0387,5
REV026705,ORD014850,CUST07560,PROD0353,4
REV026706,ORD036637,CUST00119,PROD0414,5
REV026707,ORD047769,CUST05713,PROD0244,4
REV026708,ORD040534,CUST03109,PROD0017,5
REV026709,ORD041206,CUST07885,PROD0133,5
REV026710,ORD024664,CUST07519,PROD0377,5
REV026711,ORD038583,CUST06367,PROD0199,5
REV026712,ORD024379,CUST08271,PROD0056,5
REV026713,ORD006249,CUST03674,PROD0457,4
REV026714,ORD025334,CUST05539,PROD0198,4
REV026715,ORD002768,CUST01728,PROD0053,5
REV026716,ORD007296,CUST02198,PROD0205,4
REV026717,ORD016115,CUST07263,PROD0356,4
REV026718,ORD007792,CUST08231,PROD0037,4
REV026719,ORD014475,CUST08552,PROD0404,5
REV026720,ORD029749,CUST02485,PROD0031,5
REV026721,ORD032725,CUST06075,PROD0204,3
REV026722,ORD001795,CUST03751,PROD0020,5
REV026723,ORD030159,CUST01218,PROD0191,4
REV026724,ORD001583,CUST03570,PROD0156,4
REV026725,ORD046669,CUST07614,PROD0500,5
REV026726,ORD038566,CUST03044,PROD0004,5
REV026727,ORD037164,CUST06970,PROD0422,3
REV026728,ORD006109,CUST02379,PROD0010,5
REV026729,ORD000534,CUST01161,PROD0327,4
REV026730,ORD032010,CUST04911,PROD0076,5
REV026731,ORD041500,CUST01419,PROD0461,4
REV026732,ORD030564,CUST02950,PROD0240,1
REV026733,ORD038680,CUST05659,PROD0072,5
REV026734,ORD010555,CUST04618,PROD0199,4
REV026735,ORD027574,CUST02175,PROD0254,4
REV026736,ORD045964,CUST05381,PROD0436,3
REV026737,ORD039969,CUST00903,PROD0461,1
REV026738,ORD008092,CUST00741,PROD0038,5
REV026739,ORD022953,CUST01497,PROD0160,4
REV026740,ORD040897,CUST03696,PROD0267,1
REV026741,ORD046809,CUST02827,PROD0044,4
REV026742,ORD021921,CUST00834,PROD0479,5
REV026743,ORD025632,CUST03870,PROD0159,5
REV026744,ORD002611,CUST04051,PROD0106,3
REV026745,ORD045477,CUST08272,PROD0155,1
REV026746,ORD008390,CUST08891,PROD0245,4
REV026747,ORD044666,CUST05547,PROD0431,2
REV026748,ORD003389,CUST06858,PROD0370,2
REV026749,ORD003427,CUST04218,PROD0053,4
REV026750,ORD036263,CUST00224,PROD0392,3
REV026751,ORD025381,CUST05050,PROD0403,4
REV026752,ORD000531,CUST03463,PROD0118,3
REV026753,ORD001545,CUST07405,PROD0107,5
REV026754,ORD033161,CUST08338,PROD0403,5
REV026755,ORD029984,CUST08669,PROD0375,5
REV026756,ORD027047,CUST03791,PROD0292,3
REV026757,ORD012213,CUST03592,PROD0328,4
REV026758,ORD027082,CUST05919,PROD0119,5
REV026759,ORD017671,CUST05144,PROD0186,4
REV026760,ORD025291,CUST04644,PROD0198,5
REV026761,ORD023586,CUST03712,PROD0057,5
REV026762,ORD028311,CUST07284,PROD0275,4
REV026763,ORD024369,CUST05245,PROD0261,5
REV026764,ORD039847,CUST07670,PROD0042,4
REV026765,ORD048931,CUST05014,PROD0032,4
REV026766,ORD002539,CUST03354,PROD0261,4
REV026767,ORD033650,CUST09209,PROD0323,1
REV026768,ORD019125,CUST04477,PROD0448,3
REV026769,ORD021023,CUST00323,PROD0058,5
REV026770,ORD031608,CUST01259,PROD0020,4
REV026771,ORD014027,CUST03418,PROD0259,5
REV026772,ORD005928,CUST08878,PROD0425,4
REV026773,ORD011479,CUST03255,PROD0243,5
REV026774,ORD017946,CUST07357,PROD0012,4
REV026775,ORD041111,CUST07558,PROD0455,5
REV026776,ORD014217,CUST07101,PROD0378,4
REV026777,ORD049203,CUST00420,PROD0342,4
REV026778,ORD024446,CUST07713,PROD0343,5
REV026779,ORD011869,CUST00144,PROD0467,5
REV026780,ORD019050,CUST07988,PROD0486,4
REV026781,ORD020218,CUST02458,PROD0445,2
REV026782,ORD047754,CUST03348,PROD0239,5
REV026783,ORD040190,CUST01081,PROD0076,5
REV026784,ORD009181,CUST02538,PROD0165,5
REV026785,ORD036802,CUST00871,PROD0039,4
REV026786,ORD032280,CUST09583,PROD0428,3
REV026787,ORD011983,CUST03496,PROD0426,3
REV026788,ORD047624,CUST00193,PROD0067,4
REV026789,ORD005560,CUST07557,PROD0279,5
REV026790,ORD010915,CUST06272,PROD0273,3
REV026791,ORD002520,CUST02868,PROD0478,3
REV026792,ORD041664,CUST06563,PROD0048,2
REV026793,ORD039290,CUST05134,PROD0468,5
REV026794,ORD038862,CUST06419,PROD0124,5
REV026795,ORD018450,CUST08274,PROD0139,1
REV026796,ORD015831,CUST08012,PROD0419,5
REV026797,ORD048715,CUST02342,PROD0401,3
REV026798,ORD041928,CUST04016,PROD0378,5
REV026799,ORD005382,CUST09800,PROD0280,5
REV026800,ORD043770,CUST03745,PROD0223,5
REV026801,ORD025542,CUST02543,PROD0406,5
REV026802,ORD009289,CUST03526,PROD0045,5
REV026803,ORD045928,CUST07211,PROD0500,1
REV026804,ORD020121,CUST09456,PROD0002,4
REV026805,ORD009278,CUST08705,PROD0172,1
REV026806,ORD025552,CUST03648,PROD0133,1
REV026807,ORD030154,CUST05552,PROD0028,5
REV026808,ORD035480,CUST07415,PROD0243,3
REV026809,ORD027010,CUST08168,PROD0314,5
REV026810,ORD002765,CUST04849,PROD0120,2
REV026811,ORD013092,CUST08133,PROD0004,5
REV026812,ORD040520,CUST02814,PROD0263,5
REV026813,ORD029512,CUST06137,PROD0401,4
REV026814,ORD046315,CUST06410,PROD0023,4
REV026815,ORD027371,CUST09126,PROD0411,3
REV026816,ORD014836,CUST05589,PROD0060,4
REV026817,ORD007232,CUST01458,PROD0210,5
REV026818,ORD031589,CUST08119,PROD0204,2
REV026819,ORD032817,CUST05402,PROD0333,4
REV026820,ORD013866,CUST06845,PROD0081,5
REV026821,ORD032646,CUST04158,PROD0274,2
REV026822,ORD016948,CUST04257,PROD0329,5
REV026823,ORD049027,CUST09722,PROD0057,5
REV026824,ORD024029,CUST07245,PROD0430,5
REV026825,ORD011535,CUST06978,PROD0211,4
REV026826,ORD006256,CUST09502,PROD0439,3
REV026827,ORD012899,CUST00677,PROD0429,5
REV026828,ORD032308,CUST07628,PROD0492,4
REV026829,ORD036005,CUST03192,PROD0426,5
REV026830,ORD010125,CUST01192,PROD0353,3
REV026831,ORD028690,CUST09946,PROD0104,4
REV026832,ORD045656,CUST04706,PROD0316,5
REV026833,ORD005065,CUST02208,PROD0297,4
REV026834,ORD042066,CUST08586,PROD0188,5
REV026835,ORD042166,CUST07774,PROD0315,5
REV026836,ORD010181,CUST05373,PROD0042,5
REV026837,ORD031769,CUST02840,PROD0048,5
REV026838,ORD044753,CUST00654,PROD0456,3
REV026839,ORD013912,CUST07291,PROD0002,2
REV026840,ORD025850,CUST07736,PROD0023,5
REV026841,ORD038064,CUST05131,PROD0103,4
REV026842,ORD026194,CUST03176,PROD0312,4
REV026843,ORD039473,CUST07123,PROD0454,5
REV026844,ORD014657,CUST08042,PROD0322,4
REV026845,ORD033087,CUST03969,PROD0460,5
REV026846,ORD035396,CUST05592,PROD0099,5
REV026847,ORD037592,CUST02652,PROD0316,4
REV026848,ORD013509,CUST01020,PROD0212,4
REV026849,ORD014165,CUST07864,PROD0009,4
REV026850,ORD002302,CUST07889,PROD0129,4
REV026851,ORD011642,CUST02260,PROD0136,4
REV026852,ORD038487,CUST00399,PROD0414,3
REV026853,ORD007884,CUST06836,PROD0070,5
REV026854,ORD004725,CUST01186,PROD0093,3
REV026855,ORD007370,CUST00311,PROD0473,5
REV026856,ORD012343,CUST05127,PROD0193,5
REV026857,ORD024037,CUST08871,PROD0136,5
REV026858,ORD000586,CUST03237,PROD0273,2
REV026859,ORD019275,CUST04080,PROD0328,3
REV026860,ORD025453,CUST02671,PROD0031,3
REV026861,ORD016724,CUST02729,PROD0075,5
REV026862,ORD016020,CUST01257,PROD0454,2
REV026863,ORD046832,CUST07955,PROD0418,2
REV026864,ORD022756,CUST09706,PROD0157,3
REV026865,ORD000365,CUST02918,PROD0447,5
REV026866,ORD026994,CUST04369,PROD0243,4
REV026867,ORD026272,CUST06977,PROD0487,5
REV026868,ORD025864,CUST00997,PROD0404,5
REV026869,ORD013806,CUST09185,PROD0329,5
REV026870,ORD002123,CUST03508,PROD0205,3
REV026871,ORD044801,CUST02345,PROD0285,5
REV026872,ORD043189,CUST06165,PROD0145,2
REV026873,ORD021635,CUST01593,PROD0173,5
REV026874,ORD024787,CUST07042,PROD0104,5
REV026875,ORD042016,CUST04159,PROD0208,4
REV026876,ORD039602,CUST03330,PROD0488,2
REV026877,ORD018548,CUST02481,PROD0278,5
REV026878,ORD008200,CUST00833,PROD0206,3
REV026879,ORD017983,CUST03591,PROD0417,3
REV026880,ORD019788,CUST09207,PROD0092,4
REV026881,ORD025237,CUST02332,PROD0179,1
REV026882,ORD037805,CUST01644,PROD0184,3
REV026883,ORD026806,CUST09136,PROD0090,2
REV026884,ORD040346,CUST00165,PROD0343,5
REV026885,ORD032176,CUST01969,PROD0454,2
REV026886,ORD012374,CUST06590,PROD0440,4
REV026887,ORD043349,CUST04735,PROD0380,5
REV026888,ORD022845,CUST02223,PROD0351,4
REV026889,ORD037104,CUST02013,PROD0393,5
REV026890,ORD007415,CUST05190,PROD0438,5
REV026891,ORD018392,CUST08915,PROD0381,2
REV026892,ORD027098,CUST07968,PROD0093,5
REV026893,ORD013811,CUST03879,PROD0189,4
REV026894,ORD022024,CUST09281,PROD0481,5
REV026895,ORD039078,CUST01124,PROD0402,4
REV026896,ORD010639,CUST04160,PROD0124,5
REV026897,ORD047430,CUST09986,PROD0105,3
REV026898,ORD033831,CUST00917,PROD0423,4
REV026899,ORD049180,CUST01021,PROD0381,4
REV026900,ORD024295,CUST04498,PROD0235,4
REV026901,ORD023572,CUST09500,PROD0150,3
REV026902,ORD000864,CUST08576,PROD0319,1
REV026903,ORD048928,CUST09854,PROD0454,3
REV026904,ORD034517,CUST06652,PROD0334,5
REV026905,ORD007365,CUST02893,PROD0376,4
REV026906,ORD008322,CUST02005,PROD0362,5
REV026907,ORD006082,CUST06187,PROD0385,5
REV026908,ORD032199,CUST02737,PROD0021,5
REV026909,ORD029938,CUST05539,PROD0002,1
REV026910,ORD022668,CUST06725,PROD0439,4
REV026911,ORD046552,CUST04944,PROD0474,1
REV026912,ORD008165,CUST02414,PROD0345,5
REV026913,ORD014028,CUST04790,PROD0339,4
REV026914,ORD048260,CUST02083,PROD0036,5
REV026915,ORD034219,CUST05507,PROD0482,5
REV026916,ORD006913,CUST05804,PROD0039,3
REV026917,ORD031577,CUST09494,PROD0161,4
REV026918,ORD003510,CUST02913,PROD0476,5
REV026919,ORD046211,CUST03470,PROD0295,2
REV026920,ORD026888,CUST05322,PROD0263,5
REV026921,ORD045310,CUST02383,PROD0302,4
REV026922,ORD002442,CUST03417,PROD0470,5
REV026923,ORD032046,CUST06706,PROD0341,5
REV026924,ORD048811,CUST07337,PROD0415,4
REV026925,ORD033072,CUST01284,PROD0215,4
REV026926,ORD035536,CUST00911,PROD0190,2
REV026927,ORD000095,CUST09876,PROD0145,2
REV026928,ORD002589,CUST07491,PROD0472,5
REV026929,ORD030603,CUST07227,PROD0153,5
REV026930,ORD008218,CUST05565,PROD0090,1
REV026931,ORD022325,CUST08459,PROD0020,5
REV026932,ORD009725,CUST07688,PROD0116,1
REV026933,ORD047336,CUST01659,PROD0094,2
REV026934,ORD004413,CUST07166,PROD0465,1
REV026935,ORD046330,CUST03590,PROD0247,1
REV026936,ORD044738,CUST00119,PROD0065,2
REV026937,ORD040197,CUST02885,PROD0385,4
REV026938,ORD021247,CUST09052,PROD0252,5
REV026939,ORD039051,CUST05092,PROD0099,4
REV026940,ORD041005,CUST08787,PROD0113,2
REV026941,ORD011736,CUST08838,PROD0215,5
REV026942,ORD045571,CUST08299,PROD0272,4
REV026943,ORD037586,CUST09218,PROD0239,4
REV026944,ORD024692,CUST09446,PROD0347,4
REV026945,ORD049790,CUST00623,PROD0084,4
REV026946,ORD005288,CUST04386,PROD0265,5
REV026947,ORD002321,CUST03867,PROD0294,5
REV026948,ORD009748,CUST02561,PROD0034,3
REV026949,ORD012463,CUST04863,PROD0044,3
REV026950,ORD012901,CUST06919,PROD0193,5
REV026951,ORD010949,CUST08553,PROD0216,5
REV026952,ORD039019,CUST09101,PROD0242,5
REV026953,ORD013801,CUST00902,PROD0159,5
REV026954,ORD037897,CUST04284,PROD0155,5
REV026955,ORD030815,CUST06629,PROD0210,5
REV026956,ORD014388,CUST03996,PROD0066,5
REV026957,ORD018569,CUST05990,PROD0413,2
REV026958,ORD002051,CUST00639,PROD0430,5
REV026959,ORD019939,CUST01119,PROD0451,4
REV026960,ORD026079,CUST00970,PROD0330,5
REV026961,ORD007477,CUST04174,PROD0010,2
REV026962,ORD028843,CUST08312,PROD0188,4
REV026963,ORD023286,CUST06983,PROD0381,5
REV026964,ORD023735,CUST09718,PROD0158,4
REV026965,ORD038274,CUST06892,PROD0038,4
REV026966,ORD031534,CUST06586,PROD0220,2
REV026967,ORD049588,CUST07559,PROD0061,2
REV026968,ORD044894,CUST01365,PROD0232,4
REV026969,ORD024012,CUST01490,PROD0163,5
REV026970,ORD005618,CUST07275,PROD0151,5
REV026971,ORD015472,CUST04210,PROD0013,3
REV026972,ORD047011,CUST09468,PROD0384,3
REV026973,ORD006518,CUST06561,PROD0432,4
REV026974,ORD001745,CUST08594,PROD0340,5
REV026975,ORD023552,CUST07283,PROD0403,4
REV026976,ORD043974,CUST05417,PROD0060,3
REV026977,ORD009090,CUST06265,PROD0150,5
REV026978,ORD022016,CUST01204,PROD0074,4
REV026979,ORD008193,CUST00269,PROD0284,5
REV026980,ORD010686,CUST01695,PROD0016,5
REV026981,ORD041026,CUST09034,PROD0297,1
REV026982,ORD049855,CUST03777,PROD0291,2
REV026983,ORD036806,CUST07821,PROD0424,3
REV026984,ORD006713,CUST06459,PROD0264,3
REV026985,ORD048284,CUST00465,PROD0045,2
REV026986,ORD029648,CUST05150,PROD0343,5
REV026987,ORD034849,CUST01671,PROD0487,3
REV026988,ORD022872,CUST09917,PROD0239,5
REV026989,ORD039859,CUST04932,PROD0458,5
REV026990,ORD024708,CUST08906,PROD0319,4
REV026991,ORD009492,CUST04914,PROD0457,4
REV026992,ORD024596,CUST03586,PROD0050,5
REV026993,ORD006419,CUST02576,PROD0164,5
REV026994,ORD045352,CUST07234,PROD0319,4
REV026995,ORD026460,CUST02429,PROD0459,5
REV026996,ORD014391,CUST09098,PROD0002,4
REV026997,ORD043135,CUST05121,PROD0084,2
REV026998,ORD003192,CUST06602,PROD0289,4
REV026999,ORD042229,CUST09609,PROD0413,5
REV027000,ORD033377,CUST06357,PROD0071,5
REV027001,ORD008592,CUST08714,PROD0222,3
REV027002,ORD000776,CUST05258,PROD0219,4
REV027003,ORD020698,CUST04489,PROD0224,5
REV027004,ORD020729,CUST05096,PROD0063,2
REV027005,ORD033608,CUST04703,PROD0107,3
REV027006,ORD023738,CUST02910,PROD0064,2
REV027007,ORD012399,CUST07964,PROD0154,5
REV027008,ORD025186,CUST02546,PROD0484,4
REV027009,ORD011672,CUST00267,PROD0167,5
REV027010,ORD032063,CUST09139,PROD0272,4
REV027011,ORD002375,CUST02974,PROD0315,3
REV027012,ORD023522,CUST06778,PROD0490,4
REV027013,ORD042244,CUST05295,PROD0301,5
REV027014,ORD046690,CUST09866,PROD0362,5
REV027015,ORD033699,CUST08371,PROD0109,2
REV027016,ORD038191,CUST02658,PROD0104,5
REV027017,ORD032764,CUST06339,PROD0045,5
REV027018,ORD045222,CUST02803,PROD0365,4
REV027019,ORD001554,CUST04051,PROD0110,4
REV027020,ORD001828,CUST03030,PROD0408,4
REV027021,ORD009850,CUST00780,PROD0117,5
REV027022,ORD047351,CUST08272,PROD0322,4
REV027023,ORD032837,CUST00563,PROD0269,4
REV027024,ORD014701,CUST07172,PROD0381,5
REV027025,ORD030931,CUST07902,PROD0145,4
REV027026,ORD023656,CUST00769,PROD0348,4
REV027027,ORD000664,CUST03642,PROD0154,4
REV027028,ORD034898,CUST03100,PROD0054,3
REV027029,ORD038547,CUST03359,PROD0070,5
REV027030,ORD006117,CUST00870,PROD0407,3
REV027031,ORD032204,CUST07867,PROD0039,1
REV027032,ORD040016,CUST03611,PROD0123,3
REV027033,ORD021299,CUST01951,PROD0072,5
REV027034,ORD026575,CUST09670,PROD0260,5
REV027035,ORD026712,CUST04917,PROD0258,5
REV027036,ORD028043,CUST04547,PROD0093,2
REV027037,ORD044961,CUST02298,PROD0424,2
REV027038,ORD012603,CUST00154,PROD0266,2
REV027039,ORD007186,CUST07738,PROD0417,4
REV027040,ORD012191,CUST08161,PROD0094,3
REV027041,ORD004112,CUST03828,PROD0431,5
REV027042,ORD041331,CUST04231,PROD0263,2
REV027043,ORD032570,CUST08423,PROD0375,5
REV027044,ORD040428,CUST08954,PROD0338,4
REV027045,ORD003176,CUST08912,PROD0325,3
REV027046,ORD026227,CUST00962,PROD0244,5
REV027047,ORD026731,CUST08658,PROD0309,4
REV027048,ORD049789,CUST08805,PROD0396,5
REV027049,ORD027457,CUST02405,PROD0338,5
REV027050,ORD040319,CUST02597,PROD0075,5
REV027051,ORD034610,CUST00125,PROD0303,4
REV027052,ORD009463,CUST09331,PROD0465,3
REV027053,ORD003870,CUST09992,PROD0380,3
REV027054,ORD020991,CUST02667,PROD0045,5
REV027055,ORD043086,CUST07858,PROD0377,4
REV027056,ORD035156,CUST04580,PROD0405,5
REV027057,ORD024305,CUST07134,PROD0017,3
REV027058,ORD024962,CUST00813,PROD0145,4
REV027059,ORD011091,CUST04380,PROD0157,4
REV027060,ORD036989,CUST02226,PROD0483,5
REV027061,ORD007063,CUST01818,PROD0372,5
REV027062,ORD030985,CUST04965,PROD0200,1
REV027063,ORD029891,CUST00705,PROD0440,5
REV027064,ORD021121,CUST01783,PROD0374,1
REV027065,ORD018074,CUST04248,PROD0231,4
REV027066,ORD048482,CUST04042,PROD0415,4
REV027067,ORD041439,CUST02274,PROD0398,5
REV027068,ORD043174,CUST00647,PROD0368,4
REV027069,ORD029865,CUST07436,PROD0151,3
REV027070,ORD015495,CUST03960,PROD0083,4
REV027071,ORD036064,CUST01541,PROD0272,5
REV027072,ORD035645,CUST08703,PROD0089,2
REV027073,ORD001221,CUST05246,PROD0245,5
REV027074,ORD042393,CUST09693,PROD0421,2
REV027075,ORD000486,CUST07087,PROD0202,1
REV027076,ORD024221,CUST05780,PROD0446,4
REV027077,ORD035261,CUST00458,PROD0422,3
REV027078,ORD045439,CUST06920,PROD0223,4
REV027079,ORD025419,CUST02273,PROD0306,5
REV027080,ORD042723,CUST04634,PROD0425,3
REV027081,ORD037425,CUST04931,PROD0452,4
REV027082,ORD030911,CUST09898,PROD0193,5
REV027083,ORD010435,CUST02523,PROD0340,3
REV027084,ORD029280,CUST09252,PROD0240,3
REV027085,ORD044747,CUST08587,PROD0432,5
REV027086,ORD021076,CUST09849,PROD0263,3
REV027087,ORD014431,CUST07580,PROD0470,5
REV027088,ORD022675,CUST04393,PROD0051,5
REV027089,ORD021210,CUST03203,PROD0111,5
REV027090,ORD007837,CUST07112,PROD0360,1
REV027091,ORD023446,CUST06857,PROD0186,4
REV027092,ORD001486,CUST00083,PROD0278,2
REV027093,ORD035813,CUST03517,PROD0042,5
REV027094,ORD047594,CUST01551,PROD0279,5
REV027095,ORD004105,CUST02066,PROD0373,3
REV027096,ORD018901,CUST01651,PROD0472,5
REV027097,ORD005814,CUST06955,PROD0085,5
REV027098,ORD042119,CUST03068,PROD0075,5
REV027099,ORD043122,CUST03193,PROD0199,4
REV027100,ORD022319,CUST05465,PROD0255,4
REV027101,ORD048848,CUST01486,PROD0401,3
REV027102,ORD000075,CUST00568,PROD0468,4
REV027103,ORD015421,CUST09327,PROD0242,4
REV027104,ORD044825,CUST00785,PROD0316,5
REV027105,ORD014057,CUST03936,PROD0054,4
REV027106,ORD028649,CUST07985,PROD0453,4
REV027107,ORD031715,CUST01424,PROD0390,4
REV027108,ORD016157,CUST05718,PROD0308,3
REV027109,ORD042629,CUST07847,PROD0337,4
REV027110,ORD013860,CUST02645,PROD0292,2
REV027111,ORD020727,CUST07592,PROD0005,2
REV027112,ORD015257,CUST03486,PROD0472,3
REV027113,ORD027979,CUST04016,PROD0373,5
REV027114,ORD047860,CUST07891,PROD0128,4
REV027115,ORD009355,CUST05046,PROD0090,3
REV027116,ORD048784,CUST05860,PROD0463,5
REV027117,ORD030852,CUST04199,PROD0229,5
REV027118,ORD020979,CUST03508,PROD0096,5
REV027119,ORD026455,CUST00382,PROD0406,4
REV027120,ORD010115,CUST05067,PROD0164,5
REV027121,ORD045601,CUST02764,PROD0419,5
REV027122,ORD049913,CUST08294,PROD0051,5
REV027123,ORD044463,CUST04419,PROD0178,1
REV027124,ORD009141,CUST03074,PROD0390,5
REV027125,ORD010441,CUST07627,PROD0034,5
REV027126,ORD030228,CUST01042,PROD0370,5
REV027127,ORD033811,CUST08323,PROD0207,3
REV027128,ORD011465,CUST06897,PROD0188,5
REV027129,ORD029336,CUST00494,PROD0182,4
REV027130,ORD034060,CUST01941,PROD0428,2
REV027131,ORD004443,CUST04651,PROD0161,3
REV027132,ORD021688,CUST05729,PROD0328,5
REV027133,ORD032960,CUST09788,PROD0298,4
REV027134,ORD008222,CUST09456,PROD0290,5
REV027135,ORD036340,CUST06337,PROD0249,4
REV027136,ORD033088,CUST08276,PROD0278,3
REV027137,ORD042455,CUST08987,PROD0148,5
REV027138,ORD039329,CUST00402,PROD0290,4
REV027139,ORD015827,CUST07288,PROD0436,2
REV027140,ORD030781,CUST04428,PROD0245,5
REV027141,ORD025565,CUST08653,PROD0061,2
REV027142,ORD021616,CUST06656,PROD0149,5
REV027143,ORD043078,CUST06986,PROD0295,2
REV027144,ORD008234,CUST07305,PROD0479,1
REV027145,ORD026800,CUST02401,PROD0441,1
REV027146,ORD029189,CUST09429,PROD0041,5
REV027147,ORD033953,CUST05442,PROD0011,2
REV027148,ORD014101,CUST03204,PROD0403,4
REV027149,ORD015247,CUST09558,PROD0378,5
REV027150,ORD028094,CUST04785,PROD0054,5
REV027151,ORD045990,CUST02269,PROD0048,4
REV027152,ORD017776,CUST05673,PROD0113,4
REV027153,ORD010123,CUST07585,PROD0256,5
REV027154,ORD013259,CUST07092,PROD0149,3
REV027155,ORD001685,CUST06963,PROD0305,5
REV027156,ORD030328,CUST00749,PROD0220,4
REV027157,ORD041182,CUST04084,PROD0401,2
REV027158,ORD038781,CUST01290,PROD0228,4
REV027159,ORD009401,CUST01593,PROD0182,5
REV027160,ORD013682,CUST03748,PROD0389,5
REV027161,ORD012656,CUST08735,PROD0495,4
REV027162,ORD019701,CUST01946,PROD0362,1
REV027163,ORD033203,CUST06580,PROD0099,3
REV027164,ORD038227,CUST07065,PROD0149,5
REV027165,ORD024382,CUST04838,PROD0014,5
REV027166,ORD028205,CUST05875,PROD0375,2
REV027167,ORD021572,CUST09551,PROD0092,5
REV027168,ORD041220,CUST09486,PROD0431,4
REV027169,ORD036062,CUST09491,PROD0108,4
REV027170,ORD032053,CUST07748,PROD0326,3
REV027171,ORD006865,CUST02627,PROD0270,4
REV027172,ORD026157,CUST09340,PROD0208,4
REV027173,ORD009921,CUST02754,PROD0341,1
REV027174,ORD010495,CUST02457,PROD0451,5
REV027175,ORD034774,CUST04536,PROD0077,5
REV027176,ORD041065,CUST05235,PROD0349,2
REV027177,ORD018387,CUST09055,PROD0269,4
REV027178,ORD022101,CUST08849,PROD0164,5
REV027179,ORD008921,CUST05863,PROD0371,2
REV027180,ORD046338,CUST00240,PROD0491,5
REV027181,ORD048064,CUST02225,PROD0393,4
REV027182,ORD003788,CUST03190,PROD0383,5
REV027183,ORD028114,CUST00632,PROD0257,4
REV027184,ORD017245,CUST06992,PROD0064,5
REV027185,ORD034620,CUST05883,PROD0072,5
REV027186,ORD045126,CUST04975,PROD0454,4
REV027187,ORD023213,CUST07310,PROD0418,5
REV027188,ORD023218,CUST02480,PROD0136,3
REV027189,ORD025457,CUST09077,PROD0302,3
REV027190,ORD004552,CUST06765,PROD0367,1
REV027191,ORD010106,CUST01052,PROD0316,5
REV027192,ORD042669,CUST02810,PROD0441,4
REV027193,ORD037779,CUST02989,PROD0198,4
REV027194,ORD044415,CUST07504,PROD0415,5
REV027195,ORD034179,CUST06994,PROD0226,5
REV027196,ORD022087,CUST02025,PROD0459,1
REV027197,ORD043634,CUST02310,PROD0362,4
REV027198,ORD037374,CUST03859,PROD0002,4
REV027199,ORD019488,CUST01781,PROD0024,4
REV027200,ORD047940,CUST08734,PROD0118,5
REV027201,ORD023412,CUST07025,PROD0056,3
REV027202,ORD013763,CUST02878,PROD0258,4
REV027203,ORD017242,CUST01770,PROD0192,1
REV027204,ORD005542,CUST02722,PROD0197,4
REV027205,ORD027494,CUST04535,PROD0259,1
REV027206,ORD036125,CUST05861,PROD0489,4
REV027207,ORD012360,CUST07476,PROD0158,3
REV027208,ORD004861,CUST00549,PROD0068,5
REV027209,ORD038444,CUST08076,PROD0336,4
REV027210,ORD047563,CUST00823,PROD0442,5
REV027211,ORD047748,CUST00988,PROD0005,5
REV027212,ORD028926,CUST04069,PROD0377,4
REV027213,ORD015525,CUST06892,PROD0364,4
REV027214,ORD016685,CUST06243,PROD0431,5
REV027215,ORD032150,CUST04806,PROD0328,4
