order_id,product_id,quantity,discount,revenue,profit
ORD036381,PROD0211,5,0.13,172440.44,20643.84
ORD036382,PROD0281,4,0.24,107289.99,31737.27
ORD036383,PROD0012,2,0.18,24304.13,6623.03
ORD036383,PROD0068,1,0.21,37258.46,9938.05
ORD036384,PROD0355,4,0.1,46640.3,9193.26
ORD036384,PROD0455,5,0.09,60029.7,20325.85
ORD036385,PROD0260,5,0.04,236964.58,111035.98
ORD036385,PROD0078,2,0.17,81816.14,27913.88
ORD036385,PROD0144,1,0.29,16642.56,1006.58
ORD036385,PROD0009,2,0.25,23131.26,2778.76
ORD036386,PROD0066,5,0.07,97860.78,41160.13
ORD036386,PROD0210,1,0.25,25293.13,-32.03
ORD036387,PROD0185,5,0.03,48649.48,24688.63
ORD036388,PROD0168,4,0.04,9931.51,5107.59
ORD036388,PROD0417,2,0.06,13725.11,6124.39
ORD036389,PROD0174,1,0.23,24535.4,9619.1
ORD036389,PROD0153,3,0.25,81870.17,-9861.61
ORD036389,PROD0491,1,0.15,14375.13,1549.72
ORD036389,PROD0244,5,0.12,11258.24,4063.39
ORD036390,PROD0287,4,0.03,77631.74,21702.1
ORD036390,PROD0243,4,0.16,98583.81,3466.49
ORD036390,PROD0027,4,0.04,180453.5,28584.78
ORD036390,PROD0041,2,0.18,70841.83,10425.91
ORD036391,PROD0080,1,0.11,10778.43,1801.01
ORD036391,PROD0383,4,0.08,7236.94,1903.98
ORD036391,PROD0110,1,0.1,29328.08,3594.66
ORD036392,PROD0385,1,0.26,12803.08,-666.16
ORD036392,PROD0142,5,0.15,80607.5,34367.95
ORD036392,PROD0006,4,0.0,5292.2,857.52
ORD036393,PROD0440,2,0.11,2931.07,1156.65
ORD036393,PROD0418,4,0.12,88242.46,26315.3
ORD036393,PROD0029,2,0.21,7422.97,2458.11
ORD036393,PROD0284,2,0.01,39193.17,14450.41
ORD036394,PROD0170,5,0.13,103819.01,45449.61
ORD036394,PROD0355,1,0.25,9716.73,354.97
ORD036394,PROD0181,2,0.2,31347.28,3631.76
ORD036394,PROD0214,1,0.2,17795.26,-113.03
ORD036395,PROD0073,4,0.24,43947.97,17072.93
ORD036395,PROD0099,3,0.06,102591.6,14314.35
ORD036395,PROD0479,4,0.02,102273.62,53350.66
ORD036396,PROD0345,2,0.12,67837.09,27380.17
ORD036396,PROD0154,5,0.15,110330.55,35152.25
ORD036396,PROD0310,3,0.07,112627.28,21883.13
ORD036397,PROD0493,3,0.23,84294.16,13334.17
ORD036397,PROD0138,3,0.05,73284.1,23095.57
ORD036397,PROD0400,4,0.17,115946.19,1536.67
ORD036397,PROD0471,1,0.17,11554.05,2204.02
ORD036398,PROD0186,5,0.27,19376.65,7238.7
ORD036398,PROD0070,1,0.2,14697.91,-711.25
ORD036398,PROD0318,3,0.07,15697.8,5081.28
ORD036398,PROD0230,1,0.16,2602.55,1061.08
ORD036399,PROD0400,1,0.19,28288.08,-314.3
ORD036399,PROD0109,4,0.01,65230.55,15905.95
ORD036400,PROD0193,3,0.11,98344.19,13106.03
ORD036400,PROD0010,3,0.19,52895.44,15901.84
ORD036401,PROD0012,2,0.01,29342.79,11661.69
ORD036401,PROD0269,1,0.24,32320.88,8975.88
ORD036401,PROD0126,5,0.2,59736.44,14632.49
ORD036402,PROD0298,3,0.03,130572.81,44477.58
ORD036402,PROD0176,5,0.17,105019.36,4732.71
ORD036402,PROD0169,2,0.2,68506.22,5869.0
ORD036402,PROD0385,5,0.03,83912.08,16565.88
ORD036403,PROD0023,1,0.08,12108.46,2697.96
ORD036403,PROD0209,5,0.09,67670.24,24430.74
ORD036404,PROD0456,1,0.08,27266.65,10751.79
ORD036404,PROD0053,4,0.05,172542.99,72701.11
ORD036404,PROD0195,5,0.11,167344.7,22049.3
ORD036404,PROD0236,1,0.01,895.04,137.46
ORD036405,PROD0353,3,0.22,8072.39,-682.9
ORD036405,PROD0061,2,0.29,57410.29,-7959.53
ORD036405,PROD0121,2,0.11,83732.61,5497.05
ORD036406,PROD0195,4,0.14,129363.09,13126.77
ORD036406,PROD0141,3,0.29,94855.87,16673.53
ORD036406,PROD0392,5,0.12,56383.4,18691.2
ORD036406,PROD0416,4,0.05,43558.87,14627.71
ORD036407,PROD0396,4,0.06,29785.07,8096.11
ORD036408,PROD0289,4,0.24,23133.03,-1845.61
ORD036408,PROD0003,4,0.05,30605.69,14098.01
ORD036409,PROD0372,1,0.13,32586.89,8199.61
ORD036409,PROD0034,4,0.18,23956.89,1435.13
ORD036409,PROD0305,2,0.09,46082.11,9309.71
ORD036410,PROD0394,1,0.25,21970.93,4091.27
ORD036410,PROD0080,1,0.02,11868.38,2890.96
ORD036410,PROD0100,2,0.26,65694.54,-1948.66
ORD036410,PROD0406,2,0.12,86674.03,9301.77
ORD036411,PROD0201,2,0.29,7703.87,-1096.13
ORD036411,PROD0213,3,0.27,6921.87,570.72
ORD036411,PROD0047,5,0.28,137199.67,8668.17
ORD036412,PROD0484,4,0.26,106668.28,24670.84
ORD036412,PROD0374,5,0.27,70734.77,6063.72
ORD036413,PROD0274,1,0.28,4279.54,8.14
ORD036413,PROD0056,4,0.08,54098.39,23845.11
ORD036413,PROD0231,4,0.26,18177.51,744.67
ORD036414,PROD0281,1,0.16,29645.92,10757.74
ORD036414,PROD0301,3,0.03,25305.56,10658.69
ORD036415,PROD0390,2,0.23,55572.16,4585.86
ORD036415,PROD0357,2,0.24,36080.76,6896.34
ORD036415,PROD0226,5,0.18,159589.22,28538.87
ORD036416,PROD0290,2,0.16,41593.74,14196.44
ORD036416,PROD0442,2,0.07,2380.07,1121.85
ORD036417,PROD0432,3,0.1,71177.94,21645.6
ORD036417,PROD0466,3,0.09,19726.98,2732.04
ORD036417,PROD0194,5,0.27,52257.49,14963.14
ORD036417,PROD0336,1,0.02,8738.34,1527.37
ORD036418,PROD0451,2,0.27,15522.65,5728.23
ORD036419,PROD0119,5,0.08,65570.19,32804.59
ORD036419,PROD0021,3,0.01,18904.94,6529.46
ORD036419,PROD0454,4,0.3,114595.46,18543.7
ORD036420,PROD0163,1,0.06,44891.39,9304.99
ORD036420,PROD0260,4,0.08,181672.84,80929.96
ORD036420,PROD0330,2,0.19,52491.39,8533.99
ORD036421,PROD0278,5,0.09,199607.04,65498.94
ORD036422,PROD0169,4,0.28,123311.2,-1963.24
ORD036422,PROD0311,1,0.06,8902.45,3847.57
ORD036422,PROD0355,1,0.23,9975.84,614.08
ORD036423,PROD0331,4,0.08,66232.68,5427.76
ORD036423,PROD0083,3,0.03,13931.33,2669.63
ORD036423,PROD0452,1,0.04,8944.65,2578.89
ORD036423,PROD0358,3,0.05,50270.44,6783.25
ORD036424,PROD0287,4,0.11,71229.12,15299.48
ORD036424,PROD0262,5,0.22,189168.52,-1660.68
ORD036424,PROD0353,2,0.07,6416.52,579.66
ORD036424,PROD0298,5,0.0,224351.9,80859.85
ORD036425,PROD0443,2,0.01,79310.54,37538.88
ORD036426,PROD0078,5,0.2,197147.32,62391.67
ORD036426,PROD0382,1,0.28,9107.94,-348.86
ORD036426,PROD0154,3,0.29,55295.08,10188.1
ORD036426,PROD0400,1,0.29,24795.72,-3806.66
ORD036427,PROD0397,1,0.1,22898.4,5226.39
ORD036427,PROD0184,3,0.24,109602.27,-7519.32
ORD036427,PROD0142,2,0.15,32243.0,13747.18
ORD036427,PROD0345,2,0.27,56273.95,15817.03
ORD036428,PROD0110,2,0.05,61914.84,10448.0
ORD036428,PROD0123,1,0.1,961.37,84.04
ORD036428,PROD0277,5,0.11,123397.48,29896.13
ORD036428,PROD0141,3,0.08,122911.83,44729.49
ORD036429,PROD0060,5,0.11,198737.8,50078.15
ORD036430,PROD0164,5,0.18,114190.74,17450.54
ORD036430,PROD0271,1,0.28,34355.76,1313.63
ORD036430,PROD0023,5,0.21,51987.41,4934.91
ORD036430,PROD0447,1,0.12,36574.5,11268.55
ORD036431,PROD0132,1,0.02,7116.94,2343.28
ORD036432,PROD0197,1,0.19,15219.33,928.84
ORD036432,PROD0153,3,0.09,99335.8,7604.02
ORD036432,PROD0138,4,0.11,91540.84,24622.8
ORD036432,PROD0066,5,0.23,81024.52,24323.87
ORD036433,PROD0163,5,0.23,183863.68,5931.68
ORD036434,PROD0034,3,0.05,20816.2,3924.88
ORD036434,PROD0215,4,0.05,67413.82,32158.02
ORD036435,PROD0058,2,0.18,52119.48,1361.2
ORD036435,PROD0275,5,0.12,115100.88,15835.88
ORD036435,PROD0305,5,0.14,108875.31,16944.31
ORD036435,PROD0101,2,0.11,57331.97,26175.85
ORD036436,PROD0160,2,0.07,15019.35,6135.37
ORD036437,PROD0224,1,0.21,38950.36,1905.55
ORD036437,PROD0372,4,0.07,139337.03,41787.91
ORD036437,PROD0036,4,0.29,109852.82,27929.5
ORD036437,PROD0031,5,0.15,83373.35,28588.25
ORD036438,PROD0444,4,0.14,112630.69,41218.49
ORD036438,PROD0201,1,0.23,4177.45,-222.55
ORD036438,PROD0070,5,0.09,83594.37,6548.57
ORD036439,PROD0350,4,0.29,22640.0,2153.8
ORD036439,PROD0055,4,0.12,41082.87,18637.07
ORD036440,PROD0209,5,0.2,59490.32,16250.82
ORD036440,PROD0270,2,0.26,33584.22,10816.68
ORD036441,PROD0340,3,0.17,120721.87,4915.72
ORD036442,PROD0306,3,0.1,6085.29,880.59
ORD036442,PROD0163,2,0.03,92648.19,21475.39
ORD036442,PROD0011,1,0.11,27331.09,11798.51
ORD036442,PROD0486,3,0.27,72892.97,-9459.31
ORD036443,PROD0077,1,0.08,6901.18,2057.0
ORD036443,PROD0244,1,0.15,2174.89,735.92
ORD036444,PROD0078,4,0.03,191232.9,83428.38
ORD036444,PROD0143,1,0.17,24103.63,10617.88
ORD036445,PROD0319,1,0.24,20346.02,5702.56
ORD036445,PROD0297,1,0.1,8405.5,2911.42
ORD036445,PROD0136,1,0.17,33635.96,2267.58
ORD036446,PROD0003,1,0.03,7812.51,3685.59
ORD036446,PROD0488,2,0.2,2959.68,906.76
ORD036447,PROD0093,2,0.06,24665.04,5930.28
ORD036447,PROD0184,1,0.07,44706.19,5665.66
ORD036447,PROD0022,3,0.08,5545.14,640.53
ORD036447,PROD0473,1,0.05,10031.18,5233.12
ORD036448,PROD0250,3,0.13,127178.57,3729.95
ORD036448,PROD0157,3,0.08,4305.41,397.52
ORD036449,PROD0397,3,0.05,72511.61,19495.58
ORD036449,PROD0370,5,0.06,103987.5,37526.45
ORD036450,PROD0151,3,0.25,6454.31,752.66
ORD036451,PROD0464,3,0.22,31948.63,4642.63
ORD036451,PROD0334,4,0.18,41079.05,15315.85
ORD036452,PROD0263,5,0.24,159466.77,25708.27
ORD036453,PROD0007,3,0.11,111265.31,44389.16
ORD036454,PROD0026,5,0.1,218197.62,33928.97
ORD036454,PROD0228,5,0.1,26219.3,7369.1
ORD036454,PROD0295,2,0.07,12394.82,5587.52
ORD036454,PROD0378,1,0.13,6282.98,739.44
ORD036455,PROD0426,4,0.3,10174.36,-726.52
ORD036455,PROD0099,5,0.18,149158.0,2029.25
ORD036455,PROD0432,5,0.14,113357.46,30803.56
ORD036456,PROD0314,1,0.28,16767.35,-675.08
ORD036457,PROD0274,4,0.14,20446.71,3361.11
ORD036457,PROD0401,3,0.22,82952.44,28606.3
ORD036458,PROD0210,5,0.19,136582.89,9957.09
ORD036458,PROD0264,1,0.06,19661.54,7961.61
ORD036459,PROD0040,5,0.29,64310.91,19352.36
ORD036460,PROD0353,3,0.22,8072.39,-682.9
ORD036460,PROD0230,4,0.22,9666.6,3500.72
ORD036460,PROD0197,5,0.08,86430.78,14978.33
ORD036461,PROD0194,3,0.17,35649.63,13273.02
ORD036461,PROD0386,4,0.01,22961.66,4671.62
ORD036461,PROD0465,5,0.1,143027.42,55120.37
ORD036461,PROD0458,3,0.12,73224.99,21264.33
ORD036462,PROD0268,2,0.08,70874.35,7094.65
ORD036462,PROD0157,1,0.27,1138.75,-163.88
ORD036462,PROD0130,1,0.11,25482.52,11485.16
ORD036462,PROD0162,1,0.15,28145.04,9537.08
ORD036463,PROD0080,4,0.08,44566.97,8657.29
ORD036463,PROD0355,5,0.22,50527.0,3718.2
ORD036463,PROD0332,1,0.13,26454.1,9885.6
ORD036464,PROD0079,3,0.24,76847.72,541.19
ORD036465,PROD0298,3,0.28,96920.02,10824.79
ORD036465,PROD0254,5,0.08,209636.17,32125.62
ORD036465,PROD0499,2,0.03,89027.53,42703.15
ORD036466,PROD0475,2,0.0,87464.68,27204.56
ORD036467,PROD0337,5,0.02,21009.34,6864.39
ORD036467,PROD0087,5,0.08,118454.69,48849.89
ORD036467,PROD0364,2,0.07,13478.84,2346.38
ORD036468,PROD0327,3,0.12,77790.24,11652.99
ORD036468,PROD0214,4,0.25,66732.21,-4900.95
ORD036469,PROD0077,4,0.07,27904.76,8528.04
ORD036469,PROD0366,1,0.18,6940.49,373.86
ORD036470,PROD0061,3,0.13,105521.73,7467.0
ORD036470,PROD0063,1,0.27,8488.72,1269.32
ORD036470,PROD0406,3,0.11,131488.45,15430.06
ORD036471,PROD0216,1,0.1,6666.02,1076.9
ORD036472,PROD0352,1,0.06,16007.48,7428.74
ORD036472,PROD0203,2,0.1,29171.65,2975.21
ORD036473,PROD0165,4,0.15,71924.01,25461.73
ORD036473,PROD0409,5,0.28,106871.0,16386.7
ORD036473,PROD0437,4,0.14,111135.32,31855.32
ORD036474,PROD0281,1,0.06,33175.19,14287.01
ORD036474,PROD0307,1,0.15,26780.65,11572.28
ORD036474,PROD0192,3,0.29,67219.52,-8614.39
ORD036475,PROD0499,4,0.07,170712.59,78063.83
ORD036475,PROD0143,4,0.18,95252.91,41309.91
ORD036475,PROD0415,1,0.14,31780.28,8466.6
ORD036475,PROD0223,5,0.28,146506.1,-22158.95
ORD036476,PROD0078,2,0.04,94630.71,40728.45
ORD036477,PROD0339,2,0.08,10797.73,3648.43
ORD036477,PROD0441,4,0.21,37238.77,3358.21
ORD036477,PROD0190,4,0.28,117443.75,25651.35
ORD036478,PROD0226,4,0.22,121443.5,16603.22
ORD036478,PROD0124,1,0.07,20070.1,2014.31
ORD036479,PROD0491,3,0.23,39066.54,590.31
ORD036479,PROD0272,1,0.09,10613.83,2231.47
ORD036480,PROD0093,1,0.16,11020.55,1653.17
ORD036480,PROD0176,5,0.09,115141.71,14855.06
ORD036481,PROD0240,1,0.01,47989.6,16033.42
ORD036482,PROD0003,5,0.23,31008.4,10373.8
ORD036482,PROD0013,3,0.03,66833.04,14188.56
ORD036482,PROD0243,1,0.01,29047.02,5267.69
ORD036482,PROD0021,1,0.28,4583.02,457.86
ORD036483,PROD0293,1,0.01,31462.22,14108.48
ORD036483,PROD0279,4,0.18,22830.64,9981.08
ORD036483,PROD0268,3,0.21,91289.25,-4380.3
ORD036484,PROD0174,4,0.28,91768.75,32103.55
ORD036484,PROD0254,4,0.01,180469.4,38460.96
ORD036484,PROD0416,5,0.23,44132.01,7968.06
ORD036485,PROD0272,5,0.07,54235.51,12323.71
ORD036485,PROD0422,4,0.26,27079.23,-3455.45
ORD036485,PROD0149,5,0.13,167773.76,64346.36
ORD036485,PROD0478,5,0.21,83395.96,19713.61
ORD036486,PROD0162,5,0.08,152314.33,59274.53
ORD036486,PROD0497,4,0.05,52537.32,14594.76
ORD036486,PROD0125,2,0.06,90600.79,14341.55
ORD036486,PROD0196,5,0.27,180777.6,28467.0
ORD036487,PROD0427,3,0.04,30909.05,4854.59
ORD036488,PROD0008,5,0.19,37813.64,13381.29
ORD036488,PROD0099,1,0.22,28376.4,-1049.35
ORD036488,PROD0235,4,0.2,36520.67,-1610.97
ORD036489,PROD0423,3,0.03,22373.65,8168.71
ORD036489,PROD0323,1,0.29,4439.05,-601.53
ORD036489,PROD0212,3,0.05,13773.88,4382.02
ORD036490,PROD0193,2,0.24,55986.21,-839.23
ORD036491,PROD0096,1,0.2,3941.77,-43.78
ORD036491,PROD0133,3,0.13,114593.2,16292.32
ORD036491,PROD0456,2,0.04,56904.31,23874.59
ORD036491,PROD0438,1,0.26,1155.66,355.35
ORD036492,PROD0266,1,0.13,35410.03,818.62
ORD036492,PROD0293,4,0.3,88984.06,19569.1
ORD036492,PROD0034,3,0.11,19501.49,2610.17
ORD036492,PROD0110,3,0.2,78208.22,1007.96
ORD036493,PROD0049,4,0.16,88300.2,23019.4
ORD036494,PROD0219,5,0.29,13902.94,-1346.11
ORD036495,PROD0243,5,0.13,127630.83,8734.18
ORD036495,PROD0285,4,0.28,130281.67,23649.35
ORD036496,PROD0349,4,0.24,44520.62,4540.22
ORD036496,PROD0385,3,0.21,41004.46,596.74
ORD036496,PROD0124,2,0.01,42729.89,6618.31
ORD036496,PROD0471,2,0.12,24500.15,5800.09
ORD036497,PROD0066,2,0.13,36618.87,13938.61
ORD036497,PROD0416,5,0.0,57314.3,21150.35
ORD036498,PROD0264,5,0.19,84711.95,26212.3
ORD036498,PROD0080,1,0.16,10172.9,1195.48
ORD036499,PROD0312,1,0.2,14969.97,2922.72
ORD036499,PROD0324,1,0.16,25033.29,3527.28
ORD036500,PROD0112,2,0.15,8424.59,2506.71
ORD036501,PROD0352,4,0.06,64029.9,29714.94
ORD036501,PROD0155,4,0.11,141761.87,52828.95
ORD036501,PROD0492,5,0.26,20712.34,7275.79
ORD036501,PROD0016,5,0.15,129603.66,50589.71
ORD036502,PROD0322,2,0.03,20969.4,8409.4
ORD036502,PROD0497,5,0.03,67054.21,19626.01
ORD036502,PROD0025,4,0.08,101095.12,43521.24
ORD036502,PROD0213,2,0.07,5878.85,1644.75
ORD036503,PROD0095,3,0.2,63896.71,20228.02
ORD036503,PROD0244,3,0.01,7599.31,3282.4
ORD036503,PROD0158,1,0.13,36407.94,5926.14
ORD036503,PROD0058,4,0.13,110594.99,9078.43
ORD036504,PROD0031,5,0.24,74545.59,19760.49
ORD036505,PROD0234,1,0.11,12904.9,1342.11
ORD036505,PROD0020,2,0.28,49401.19,6445.41
ORD036505,PROD0263,5,0.2,167859.76,34101.26
ORD036506,PROD0410,2,0.12,5318.1,1788.34
ORD036506,PROD0393,3,0.07,26017.89,3262.59
ORD036506,PROD0269,2,0.26,62940.67,16250.67
ORD036506,PROD0243,2,0.24,44597.44,-2961.22
ORD036507,PROD0031,3,0.04,56497.71,23626.65
ORD036507,PROD0246,1,0.22,17897.99,1880.37
ORD036508,PROD0449,4,0.13,51745.65,3655.85
ORD036508,PROD0386,1,0.07,5392.51,820.0
ORD036508,PROD0252,2,0.23,24152.62,-173.08
ORD036508,PROD0416,3,0.09,31293.61,9595.24
ORD036509,PROD0049,5,0.17,109061.25,27460.25
ORD036509,PROD0417,2,0.21,11534.93,3934.21
ORD036509,PROD0174,3,0.12,84121.36,39372.46
ORD036510,PROD0419,5,0.24,173917.79,37768.19
ORD036510,PROD0190,5,0.26,150882.6,36142.1
ORD036510,PROD0445,1,0.29,3721.99,853.08
ORD036511,PROD0236,3,0.25,2034.18,-238.56
ORD036511,PROD0438,1,0.12,1374.3,573.99
ORD036511,PROD0120,1,0.22,25256.38,8391.46
ORD036512,PROD0280,3,0.06,106681.5,27450.75
ORD036513,PROD0338,2,0.19,33528.69,-1363.97
ORD036513,PROD0260,2,0.18,80962.9,30591.46
ORD036514,PROD0276,4,0.29,74272.05,-8459.95
ORD036514,PROD0313,4,0.21,98046.14,23882.86
ORD036514,PROD0332,3,0.12,80274.51,30569.01
ORD036514,PROD0477,4,0.26,26687.21,-2732.35
ORD036515,PROD0014,1,0.05,9712.6,3008.92
ORD036516,PROD0445,3,0.16,13210.44,4603.71
ORD036517,PROD0218,4,0.17,14873.97,1785.09
ORD036517,PROD0290,3,0.01,73531.79,32435.84
ORD036517,PROD0359,3,0.29,88569.19,-15719.27
ORD036518,PROD0124,2,0.1,38845.35,2733.77
ORD036518,PROD0472,3,0.06,92145.16,15498.34
ORD036518,PROD0374,2,0.14,33332.55,7464.13
ORD036519,PROD0394,2,0.03,56831.47,21072.15
ORD036519,PROD0020,1,0.29,24357.53,2879.64
ORD036520,PROD0302,3,0.16,22925.5,9675.64
ORD036521,PROD0038,2,0.16,59523.76,6972.58
ORD036522,PROD0337,5,0.09,19508.67,5363.72
ORD036522,PROD0191,3,0.24,14073.96,579.72
ORD036522,PROD0001,3,0.18,46530.01,-583.67
ORD036522,PROD0295,3,0.02,19591.81,9380.86
ORD036523,PROD0375,5,0.07,210885.22,52223.52
ORD036523,PROD0328,5,0.04,104416.7,49920.75
ORD036523,PROD0353,5,0.23,13281.5,-1310.65
ORD036524,PROD0385,1,0.03,16782.42,3313.18
ORD036525,PROD0447,2,0.04,79798.91,29187.01
ORD036526,PROD0207,2,0.15,80826.81,16224.79
ORD036527,PROD0427,5,0.12,47222.16,3798.06
ORD036527,PROD0191,5,0.22,24073.88,1583.48
ORD036527,PROD0311,5,0.07,44038.71,18764.31
ORD036527,PROD0213,2,0.03,6131.7,1897.6
ORD036528,PROD0294,1,0.02,3989.0,1947.48
ORD036528,PROD0203,5,0.3,56722.64,-8768.46
ORD036528,PROD0495,4,0.15,42657.01,3631.33
ORD036528,PROD0041,1,0.2,34556.99,4349.03
ORD036529,PROD0162,2,0.27,48343.24,11127.32
ORD036530,PROD0382,4,0.22,39467.72,1640.52
ORD036530,PROD0127,5,0.02,208747.3,85891.25
ORD036530,PROD0368,1,0.22,14144.43,-378.64
ORD036530,PROD0413,4,0.25,81025.68,-7340.08
ORD036531,PROD0385,5,0.08,79586.72,12240.52
ORD036532,PROD0338,2,0.19,33528.69,-1363.97
ORD036532,PROD0314,1,0.03,22589.34,5146.91
ORD036532,PROD0046,1,0.16,5244.82,653.74
ORD036533,PROD0050,1,0.12,1375.73,604.76
ORD036534,PROD0070,2,0.27,26823.69,-3994.63
ORD036534,PROD0459,3,0.03,43460.7,6300.39
ORD036534,PROD0245,5,0.17,197272.12,5679.17
ORD036535,PROD0336,3,0.24,20330.01,-1302.9
ORD036535,PROD0238,5,0.3,92843.62,-19521.83
ORD036535,PROD0353,2,0.21,5450.59,-386.27
ORD036535,PROD0070,5,0.07,85431.61,8385.81
ORD036536,PROD0002,4,0.19,118843.52,17685.16
ORD036536,PROD0408,5,0.21,171958.71,28833.51
ORD036537,PROD0141,3,0.08,122911.83,44729.49
ORD036537,PROD0290,1,0.17,20549.29,6850.64
ORD036537,PROD0366,4,0.25,25392.03,-874.49
ORD036538,PROD0212,3,0.02,14208.84,4816.98
ORD036538,PROD0279,5,0.13,30278.44,14216.49
ORD036538,PROD0076,1,0.13,39533.5,14730.78
ORD036538,PROD0491,2,0.29,24014.93,-1635.89
ORD036539,PROD0330,3,0.04,93318.02,27381.92
ORD036539,PROD0233,4,0.06,180931.12,65453.12
ORD036539,PROD0478,3,0.1,57004.83,18795.42
ORD036539,PROD0103,3,0.29,64836.18,23406.87
ORD036540,PROD0159,5,0.1,92812.32,39257.77
ORD036540,PROD0445,5,0.23,20182.62,5838.07
ORD036540,PROD0371,1,0.05,22130.43,8839.33
ORD036541,PROD0337,2,0.02,8403.74,2745.76
ORD036542,PROD0193,3,0.07,102764.15,17525.99
ORD036543,PROD0290,2,0.17,41098.58,13701.28
ORD036543,PROD0153,4,0.18,119348.51,-2960.53
ORD036543,PROD0288,4,0.15,146742.23,3485.87
ORD036543,PROD0127,2,0.28,61346.15,12203.73
ORD036544,PROD0397,4,0.04,97699.85,27011.81
ORD036544,PROD0350,4,0.06,29974.08,9487.88
ORD036544,PROD0142,4,0.05,72072.59,35080.95
ORD036545,PROD0073,5,0.15,61440.42,27846.62
ORD036545,PROD0088,1,0.23,24921.12,8099.48
ORD036545,PROD0395,1,0.18,19074.59,-207.34
ORD036546,PROD0021,2,0.03,12348.68,4098.36
ORD036546,PROD0163,1,0.08,43936.26,8349.86
ORD036546,PROD0258,4,0.11,9068.64,4375.92
ORD036547,PROD0143,3,0.27,63598.74,23141.49
ORD036547,PROD0436,5,0.22,73528.53,20899.28
ORD036547,PROD0445,5,0.01,25949.09,11604.54
ORD036547,PROD0165,4,0.03,82077.99,35615.71
ORD036548,PROD0295,4,0.23,20524.75,6910.15
ORD036548,PROD0180,3,0.1,126979.49,31012.67
ORD036548,PROD0254,3,0.06,128516.09,22009.76
ORD036549,PROD0073,5,0.04,69391.54,35797.74
ORD036549,PROD0432,1,0.26,19508.03,2997.25
ORD036549,PROD0123,1,0.17,886.6,9.27
ORD036550,PROD0196,2,0.2,79244.98,18320.74
ORD036550,PROD0279,2,0.21,10997.68,4572.9
ORD036551,PROD0401,5,0.25,132936.6,42359.7
ORD036552,PROD0228,5,0.18,23888.69,5038.49
ORD036552,PROD0430,1,0.22,22130.63,8617.23
ORD036553,PROD0077,3,0.02,22053.76,7521.22
ORD036553,PROD0494,4,0.03,133912.77,47776.37
ORD036554,PROD0168,1,0.13,2250.11,1044.13
ORD036555,PROD0329,3,0.01,42778.87,17058.28
ORD036555,PROD0022,2,0.29,2852.94,-416.8
ORD036555,PROD0276,1,0.23,20137.14,-545.86
ORD036555,PROD0157,5,0.22,6083.73,-429.42
ORD036556,PROD0030,2,0.21,4025.52,1069.4
ORD036556,PROD0473,4,0.28,30410.32,11218.08
ORD036556,PROD0121,4,0.23,144885.63,-11585.49
ORD036556,PROD0332,2,0.02,59597.74,26460.74
ORD036557,PROD0230,5,0.16,13012.73,5305.38
ORD036558,PROD0210,1,0.16,28328.3,3003.14
ORD036558,PROD0055,5,0.1,52520.72,24463.47
ORD036559,PROD0006,1,0.04,1270.13,161.46
ORD036560,PROD0310,5,0.12,177620.08,26379.83
ORD036560,PROD0334,1,0.3,8766.87,2326.07
ORD036560,PROD0224,5,0.12,216938.7,31714.65
ORD036560,PROD0474,3,0.26,15769.15,-1491.83
ORD036561,PROD0222,1,0.14,16255.08,4947.27
ORD036561,PROD0078,4,0.19,159689.33,51884.81
ORD036561,PROD0361,5,0.03,227637.27,105019.82
ORD036562,PROD0480,3,0.06,24151.27,5004.61
ORD036562,PROD0109,3,0.26,36568.64,-424.81
ORD036562,PROD0062,3,0.24,36718.88,12850.61
ORD036563,PROD0022,1,0.13,1747.93,113.06
ORD036563,PROD0177,5,0.14,142059.4,56960.25
ORD036564,PROD0344,1,0.08,26412.42,10278.12
ORD036564,PROD0161,5,0.21,109006.45,7473.35
ORD036564,PROD0219,1,0.09,3563.85,514.04
ORD036565,PROD0429,1,0.12,1862.54,510.45
ORD036565,PROD0221,1,0.04,4335.77,520.94
ORD036566,PROD0206,4,0.24,49156.47,-4529.17
ORD036567,PROD0375,3,0.08,125170.58,29973.56
ORD036567,PROD0351,4,0.09,97441.67,47036.55
ORD036567,PROD0374,5,0.15,82362.41,17691.36
ORD036567,PROD0019,2,0.14,26555.6,11453.84
ORD036568,PROD0428,3,0.02,30856.59,14286.12
ORD036568,PROD0184,4,0.25,144213.51,-11948.61
ORD036568,PROD0118,1,0.15,8503.04,1110.59
ORD036569,PROD0381,1,0.23,6035.44,1530.89
ORD036569,PROD0045,1,0.01,43950.53,15587.53
ORD036570,PROD0396,5,0.06,37231.33,10120.13
ORD036570,PROD0171,4,0.1,89039.92,25783.12
ORD036570,PROD0298,2,0.1,80766.68,23369.86
ORD036570,PROD0007,2,0.04,80011.01,35426.91
ORD036571,PROD0391,5,0.05,165248.89,49211.14
ORD036571,PROD0175,1,0.04,18161.52,4912.24
ORD036571,PROD0179,4,0.28,4658.72,230.92
ORD036571,PROD0310,3,0.12,106572.05,15827.9
ORD036572,PROD0260,1,0.13,42949.83,17764.11
ORD036573,PROD0019,1,0.15,13123.4,5572.52
ORD036574,PROD0398,1,0.06,1128.08,169.4
ORD036574,PROD0455,1,0.28,9499.2,1558.43
ORD036574,PROD0311,2,0.25,14206.03,4096.27
ORD036574,PROD0196,1,0.15,42098.89,11636.77
ORD036575,PROD0451,5,0.28,38275.02,13788.97
